Report ID,Title,Publish Date,Start Date,End Date,Summary,URL,Source Name,Source Description,Source City,Source State,Categories,Places,
162724,"Colorado wildfires drag on later than normal, break records - The Durango Herald (CO)",10/22/2020,01/01/2020,10/22/2020,,https://durangoherald.com/articles/351166-colorado-wildfires-drag-on-later-than-normal-break-records,,updated 20200324,Durango,CO,Fire,Colorado,
111715,"Colorado’s 2018 wildfire season is one of the worst on record, and it’s not over yet - Denver Post (CO)",08/18/2018,01/01/2018,08/18/2018,,https://www.denverpost.com/2018/08/18/colorado-worst-wildfire-season-2018/,,updated 20200324,Denver,CO,Fire,Colorado,
98671,"Colorado skier numbers down amid warm, dry winter - Las Vegas Sun (NV)",01/16/2018,11/01/2017,01/08/2018,,http://lasvegassun.com/news/2018/jan/16/colorado-skier-numbers-down-amid-warm-dry-winter/,,good,Las Vegas,NV,"Business & Industry, Tourism & Recreation","Colorado, Adams County, CO, Alamosa County, CO, Arapahoe County, CO, Archuleta County, CO, Boulder County, CO, Broomfield County, CO, Chaffee County, CO, Clear Creek County, CO, Conejos County, CO, Costilla County, CO, Custer County, CO, Delta County, CO, Denver County, CO, Dolores County, CO, Douglas County, CO, Eagle County, CO, El Paso County, CO, Elbert County, CO, Fremont County, CO, Garfield County, CO, Gilpin County, CO, Grand County, CO, Gunnison County, CO, Hinsdale County, CO, Huerfano County, CO, Jackson County, CO, Jefferson County, CO, La Plata County, CO, Lake County, CO, Larimer County, CO, Mesa County, CO, Mineral County, CO, Moffat County, CO, Montezuma County, CO, Montrose County, CO, Ouray County, CO, Park County, CO, Pitkin County, CO, Pueblo County, CO, Rio Blanco County, CO, Rio Grande County, CO, Routt County, CO, Saguache County, CO, San Juan County, CO, San Miguel County, CO, Summit County, CO, Teller County, CO, Weld County, CO",
114810,Colorado’s 2018 water year closes as one of driest on record - Aspen Times & Aspen Times Weekly (CO),10/02/2018,10/01/2017,09/30/2018,,https://www.aspentimes.com/news/local/colorados-2018-water-year-closes-one-of-driest-on-record/,,,Aspen,CO,"Plants & Wildlife, Relief, Response & Restrictions, Water Supply & Quality","Coconino County, AZ, Colorado, Adams County, CO, Alamosa County, CO, Arapahoe County, CO, Archuleta County, CO, Baca County, CO, Bent County, CO, Boulder County, CO, Broomfield County, CO, Chaffee County, CO, Cheyenne County, CO, Clear Creek County, CO, Conejos County, CO, Costilla County, CO, Crowley County, CO, Custer County, CO, Delta County, CO, Denver County, CO, Dolores County, CO, Douglas County, CO, Eagle County, CO, El Paso County, CO, Elbert County, CO, Fremont County, CO, Garfield County, CO, Gilpin County, CO, Grand County, CO, Gunnison County, CO, Hinsdale County, CO, Huerfano County, CO, Jackson County, CO, Jefferson County, CO, Kiowa County, CO, Kit Carson County, CO, La Plata County, CO, Lake County, CO, Larimer County, CO, Las Animas County, CO, Lincoln County, CO, Logan County, CO, Mesa County, CO, Mineral County, CO, Moffat County, CO, Montezuma County, CO, Montrose County, CO, Morgan County, CO, Otero County, CO, Ouray County, CO, Park County, CO, Phillips County, CO, Pitkin County, CO, Prowers County, CO, Pueblo County, CO, Rio Blanco County, CO, Rio Grande County, CO, Routt County, CO, Saguache County, CO, San Juan County, CO, San Miguel County, CO, Sedgwick County, CO, Summit County, CO, Teller County, CO, Washington County, CO, Weld County, CO, Yuma County, CO, Kane County, UT, San Juan County, UT",
115722,Colorado had its warmest and second driest year ever - Mountain Town News (CO),10/23/2018,10/01/2017,09/30/2018,,http://mountaintownnews.net/2018/10/23/colorados-warmest-and-second-driest-year-ever/,,,Arvada,CO,General Awareness,Colorado,
33701,"Bennet, Gardner introduce water bill - Durango Herald (CO)",02/05/2015,02/05/2015, ,,http://durangoherald.com/article/20150205/NEWS01/150209789/Bennet-Gardner-introduce-water-bill-,,updated 20200324,Durango,CO,"Relief, Response & Restrictions, Water Supply & Quality",Colorado,
33776,"In Colorado, spruce bug epidemic eclipses mountain pine beetle blight - Summit Daily News (Breckenridge-Dillon) (CO)",02/12/2015,01/01/2014,12/31/2014,,http://www.summitdaily.com/news/15037891-113/in-colorado-spruce-bug-epidemic-eclipses-mountain-pine-beetle-blight,,,Frisco,CO,Plants & Wildlife,Colorado,
23798,Watering limits ordered for utilities customers - Grand Junction Sentinel (CO),03/27/2013,04/01/2013, ,,http://www.gjsentinel.com/breaking/articles/watering-limits-ordered-for-utilities-customers,,not listed,Grand Junction,CO,General Awareness,"Colorado, Denver, CO",
23309,CSU Extension to hold Drought Summit No. 3 - Sterling Journal-Advocate (CO),02/22/2013,02/22/2013,03/19/2013,,http://www.journal-advocate.com/sterling-agriculture/ci_22636998/csu-extension-hold-drought-summit-no-3,,Print,Sterling,CO,"Agriculture, General Awareness, Relief, Response & Restrictions","Colorado, Holyoke, CO, Julesburg, CO",
26209,"Drenched East, parched West: Colorado wildfires 2013 - Washington Post (DC)",07/02/2013,01/01/2013,07/02/2013,,http://www.washingtonpost.com/blogs/capital-weather-gang/wp/2013/07/02/drenched-east-parched-west-colorado-wildfires-2013/,,Print,Washington,DC,Fire,Colorado,
32840,Plans to take ag's water will do irreparable harm to Colorado - Sterling Journal-Advocate (CO),08/04/2014,01/01/2013,12/31/2013,,http://www.journal-advocate.com/sterling-columnists/ci_26269820/plans-take-ags-water-will-do-irreparable-harm.html,,Print,Sterling,CO,Agriculture,Colorado,
21940,"Colorado governor approves taller hay stacks on trucks, citing drought - Denver Post (CO)",10/24/2012,10/22/2012,11/20/2012,,http://www.denverpost.com/ci_21847520/colorado-governor-approves-taller-hay-stacks-trucks-citing,,updated 20200324,Denver,CO,"Agriculture, Relief, Response & Restrictions",Colorado,
21688,Gov. says order will help ranchers during drought - Craig Daily Press (CO),09/23/2012,09/23/2012,10/21/2012,,http://www.craigdailypress.com/news/2012/sep/23/gov-says-order-will-help-ranchers-during-drought/,,not listed,Craig,CO,"Agriculture, Relief, Response & Restrictions",Colorado,
21689,"Hickenlooper approves drought relief for ranchers, livestock owners - Fort Collins Coloradoan (CO)",09/23/2012,09/23/2012,10/21/2012,,http://www.coloradoan.com/viewart/20120923/NEWS11/309230034/Hickenlooper-approves-drought-relief-ranchers-livestock-owners?odyssey=mod%7Cnewswell%7Ctext%7CFRONTPAGE%7Cp,,see Coloradoan,Fort Collins,CO,"Agriculture, Relief, Response & Restrictions",Colorado,
94155,"Governor issues open-burn ban; pro fireworks, fires in campgrounds OK - Denver Post (CO)",06/14/2012,06/14/2012, ,,http://www.denverpost.com/2012/06/14/governor-issues-open-burn-ban-pro-fireworks-fires-in-campgrounds-ok/,,updated 20200324,Denver,CO,"Fire, Relief, Response & Restrictions",Colorado,
22295,Water Leasing Program puts Water back in Streams in Drought Year - Aspen Public Radio (CO),11/20/2012,06/01/2012,11/20/2012,,http://www.aspenpublicradio.org/local-news/story/2012/11/20/water-leasing-program-puts-water-back-in-streams-in-drought-year,,,Aspen,CO,"Plants & Wildlife, Relief, Response & Restrictions, Water Supply & Quality",Colorado,
17786,Wildfire destroys some homes - Durango Herald (CO),03/27/2012,03/26/2012, ,,http://durangoherald.com/article/20120327/NEWS02/703279941/Wildfire-destroys-some-homes,,updated 20200324,Durango,CO,Fire,"Colorado, Jefferson County, CO",
22036,Colorado fireworks ban will continue - Salt Lake Tribune (UT),07/05/2012,01/01/2012, ,,http://www.sltrib.com/sltrib/world/54438728-68/fireworks-state-colorado-danger.html.csp,,good,Salt Lake City,UT,"Fire, Relief, Response & Restrictions",Colorado,
23146,"Colorado rafting declined 17 percent in 2012 facing wildfire, drought - Farmington Daily Times (NM)",02/07/2013,01/01/2012,12/31/2012,,http://www.daily-times.com/farmington-business/ci_22540480/colorado-rafting-declined-17-percent-2012-facing-wildfire,,not listed,Farmington,NM,"Fire, Tourism & Recreation",Colorado,
23611,Governor declares Colorado Wildfire and Flood Awareness Week - Denver Post (CO),03/20/2013,01/01/2012, ,,http://www.denverpost.com/ci_22833723/governor-declares-colorado-wildfire-and-flood-awareness-week,,updated 20200324,Denver,CO,"Fire, General Awareness",Colorado,
26240,Colorado tourism gained ground in 2012 - Fort Collins Coloradoan (CO),07/23/2013,01/01/2012,12/31/2012,,http://www.coloradoan.com/viewart/20130723/NEWS11/307230005/Colorado-tourism-gained-ground-2012,,see Coloradoan,Fort Collins,CO,Tourism & Recreation,Colorado,
105883,Logan County among 62 Colorado counties designated Primary Natural Disaster Areas - Sterling Journal-Advocate (CO),07/03/2012,01/01/2012, ,,http://www.journal-advocate.com/sterling-local_news/ci_21000858,,Print,Sterling,CO,"Agriculture, Relief, Response & Restrictions","Colorado, Adams County, CO, Alamosa County, CO, Arapahoe County, CO, Archuleta County, CO, Baca County, CO, Bent County, CO, Boulder County, CO, Broomfield County, CO, Chaffee County, CO, Cheyenne County, CO, Clear Creek County, CO, Conejos County, CO, Costilla County, CO, Crowley County, CO, Custer County, CO, Delta County, CO, Denver County, CO, Dolores County, CO, Douglas County, CO, Eagle County, CO, El Paso County, CO, Elbert County, CO, Fremont County, CO, Garfield County, CO, Gilpin County, CO, Grand County, CO, Gunnison County, CO, Hinsdale County, CO, Huerfano County, CO, Jackson County, CO, Jefferson County, CO, Kiowa County, CO, Kit Carson County, CO, La Plata County, CO, Lake County, CO, Larimer County, CO, Las Animas County, CO, Lincoln County, CO, Logan County, CO, Mesa County, CO, Mineral County, CO, Moffat County, CO, Montezuma County, CO, Montrose County, CO, Morgan County, CO, Otero County, CO, Ouray County, CO, Park County, CO, Phillips County, CO, Pitkin County, CO, Prowers County, CO, Pueblo County, CO, Rio Blanco County, CO, Rio Grande County, CO, Routt County, CO, Saguache County, CO, San Juan County, CO, San Miguel County, CO, Sedgwick County, CO, Summit County, CO, Teller County, CO, Washington County, CO, Weld County, CO, Yuma County, CO",
17575,Most Colorado ski areas tally drought of skiers through February - Denver Post (CO),03/17/2012,12/01/2011,02/29/2012,,http://www.denverpost.com/ci_20193579/most-colorado-ski-areas-tally-drought-skiers-through,,updated 20200324,Denver,CO,Tourism & Recreation,Colorado,
4970,Colorado sees slowing spread of deadly cattle STD,08/12/2009,08/11/2009, ,,http://www.siouxcityjournal.com/articles/2009/08/12/news/nebraska/50f26f0150b07db486257610001728be.txt,,Print,Sioux City,IA,Agriculture,Colorado,
2391,Who owns Colorado's rainwater?,03/18/2009,03/18/2009, ,,"http://www.latimes.com/news/nationworld/nation/la-na-contested-rainwater18-2009mar18,0,5585599.story",,good,Los Angeles,CA,General Awareness,Colorado,
2359,Front Range's 'moderate drought' intensifies,03/16/2009,03/16/2009, ,,http://www.denverpost.com/popular/ci_11924167?source=pop_neighbors_golden,,updated 20200324,Denver,CO,General Awareness,Colorado,
2201,Front Range back in drought,03/10/2009,03/10/2009, ,,http://www.denverpost.com/breakingnews/ci_11874961,,updated 20200324,Denver,CO,General Awareness,Colorado,
2179,Drought creeps back into the Eastern Plains,03/09/2009,03/09/2009, ,,http://www.chieftain.com/articles/2009/03/09/news/local/doc49b4aa3d90271599351377.txt,,good,Pueblo,CO,General Awareness,Colorado,
2172,Climatologist: Front Range in moderate drought,03/07/2009,03/07/2009, ,,http://www.gjsentinel.com/news/content/gen/ap/CO_Front_Range_Drought.html,,not listed,Grand Junction,CO,General Awareness,Colorado,
2173,Climatologist: Front Range in moderate drought,03/07/2009,03/07/2009, ,,http://www.denverpost.com/breakingnews/ci_11858274,,updated 20200324,Denver,CO,General Awareness,Colorado,
2189,Front Range listed in moderate drought,03/07/2009,03/07/2009, ,,http://www.coloradoan.com/article/20090307/UPDATES01/90307010/1002/NEWS01,,see Coloradoan,Fort Collins,CO,"Agriculture, General Awareness","Colorado, Larimer County, CO",
2186,Flurries at most for Denver on Saturday,03/06/2009,03/06/2009, ,,http://www.denverpost.com/food/ci_11852247,,updated 20200324,Denver,CO,General Awareness,Colorado,
2260,La Nina makes presence felt,02/27/2009,02/27/2009, ,,http://www.denverpost.com/ci_11770189?source=rss,,updated 20200324,Denver,CO,General Awareness,Colorado,
1841,La Nina makes presence felt,02/24/2009,02/24/2009, ,,http://www.denverpost.com/breakingnews/ci_11770189,,updated 20200324,Denver,CO,General Awareness,Colorado,
1665,Farmers keep wary eye on California drought,02/15/2009,02/15/2009, ,,http://www.greeleytribune.com/article/20090215/NEWS/902159907/1001/NONE&parentprofile=1001&title=Farmers20keep20wary20eye20on20California20drought,,Print,Greeley,CO,Agriculture,Colorado,
1374,"Public favors water projects, if done right",02/02/2009,02/02/2009, ,,http://www.chieftain.com/articles/2009/02/02/news/local/doc49868a9e350f5431260307.txt,,good,Pueblo,CO,"General Awareness, Society & Public Health",Colorado,
4944,Colorado sees slowing spread of deadly cattle STD,08/11/2009,08/11/2008, ,,http://www.statesman.com/business/content/shared-gen/ap/Finance_General/US_Farm_Scene_Cattle_STD.html,,good,Austin,TX,Agriculture,Colorado,
4950,Colorado sees slowing spread of deadly cattle STD,08/11/2009,08/11/2008, ,,http://www.jg-tc.com/articles/2009/08/11/features/farm/doc4a821d96649fc541004474.txt,,not found,Mattoon,IL,Agriculture,Colorado,
5013,Cattle STD decreasing across Colorado,08/14/2009,08/11/2008, ,,http://www.chieftain.com/articles/2009/08/14/news/local/doc4a84f6251389e104955489.txt,,good,Pueblo,CO,Agriculture,Colorado,
5015,Colorado sees slowing spread of deadly cattle STD,08/13/2009,08/11/2008,08/13/2009,,http://www.jg-tc.com/articles/2009/08/13/features/farm/doc4a821d96649fc541004474.txt,,not found,Mattoon,IL,Agriculture,Colorado,
5016,Colorado sees slowing spread of deadly cattle STD,08/13/2009,08/11/2008,08/13/2009,,http://durangoherald.com/sections/News/2009/08/13/Colorado_sees_slowing_spread_of_deadly_cattle_STD/,,updated 20200324,Durango,CO,Agriculture,Colorado,
5051,Colorado sees slowing spread of deadly cattle STD,08/16/2009,08/11/2008, ,,http://www.jg-tc.com/articles/2009/08/15/features/farm/doc4a821d96649fc541004474.txt,,not found,Mattoon,IL,Agriculture,Colorado,
22076,2001-02 drought fueled pine-beetle outbreak in Colorado - Denver Post (CO),11/06/2012,01/01/2001,12/31/2002,,http://www.denverpost.com/ci_21936392/2001-02-drought-fueled-pine-beetle-outbreak-colorado,,updated 20200324,Denver,CO,Plants & Wildlife,Colorado,
22204,Davis resident among those interviewed for Ken Burns' 'The Dust Bowl' - Sacramento Bee (CA),11/13/2012,01/01/1934,12/31/1934,,http://www.sacbee.com/2012/11/13/4980360/davis-resident-among-those-interviewed.html,,,Sacramento,CA,"General Awareness, Society & Public Health",Colorado,
2457,Denver's in the middle of a drought,03/20/2009, , ,,http://www.denverpost.com/weathernews/ci_11874961,,updated 20200324,Denver,CO,General Awareness,Colorado,
2736,Editorial: New thinking on the bark beetle epidemic,04/07/2009, , ,,http://www.denverpost.com/opinion/ci_12084973,,updated 20200324,Denver,CO,Plants & Wildlife,Colorado,
2794,"So, where's the next storm?",04/08/2009, , ,,http://www.chieftain.com/articles/2009/04/08/news/local/doc49dc333e8add9340431167.txt,,good,Pueblo,CO,General Awareness,Colorado,
3006,"Gardeners, farmers welcome moisture",04/21/2009, , ,,http://www.coloradoan.com/article/20090421/NEWS01/904210319&referrer=FRONTPAGECAROUSEL,,see Coloradoan,Fort Collins,CO,General Awareness,Colorado,
3086,Study: Colorado won't be able to make 9 of 10 deliveries by 2050,04/23/2009, , ,,http://www.mydesert.com/article/20090423/NEWS07/904230316/1006/news01,,updated 20200519,Palm Springs,CA,Water Supply & Quality,Colorado,
3087,Study: Shortages likely on Colorado River by 2050,04/23/2009, , ,,http://www.trib.com/articles/2009/04/22/news/wyoming/cb2c2c20b082cf878725759e0080431d.txt,,updated 20200324,Casper,WY,Water Supply & Quality,Colorado,
3088,Study: Colorado won't be able to make 9 of 10 deliveries by 2050,04/23/2009, , ,,http://www.mydesert.com/apps/pbcs.dll/section?category=news12&date=20090423,,updated 20200519,Palm Springs,CA,Water Supply & Quality,Colorado,
3161,Colorado farmers soak up a wet April,04/28/2009, , ,,http://www.denverpost.com/nationalpolitics/ci_12241547,,updated 20200324,Denver,CO,General Awareness,Colorado,
3345,Colo. governor readies annual fire briefing,05/08/2009, , ,,http://www.gjsentinel.com/hp/content/gen/ap/CO_Ritter_Wildfires.html,,not listed,Grand Junction,CO,Fire,Colorado,
3364,Ritter readies annual fire briefing,05/08/2009, , ,,http://www.denverpost.com/nationalpolitics/ci_12325843,,updated 20200324,Denver,CO,Fire,Colorado,
3365,Ritter: Parts of state prone to fire danger,05/09/2009, , ,,http://durangoherald.com/sections/News/2009/05/09/Ritter_Parts_of_state_prone_to_fire_danger/,,updated 20200324,Durango,CO,Fire,Colorado,
3384,"Spring runoff early, not exceptional",05/12/2009, , ,,http://www.chieftain.com/articles/2009/05/12/news/local/doc4a08eafd6d50c160959108.txt,,good,Pueblo,CO,General Awareness,Colorado,
3864,Rains take northern Front Range out of drought status,06/03/2009, , ,,http://www.coloradoan.com/article/20090603/LOVELAND01/90603005/1192/LOVELAND&referrer=NEWSFRONTCAROUSEL,,see Coloradoan,Fort Collins,CO,General Awareness,Colorado,
3865,Spring rains wash away Front Range's drought,06/02/2009, , ,,http://www.coloradoan.com/article/20090602/UPDATES01/90602042/-1/NEWSFRONT2,,see Coloradoan,Fort Collins,CO,General Awareness,Colorado,
4119,Colorado grapples with water shortage,06/17/2009, , ,,http://www.mtexpress.com/index2.php?ID=2005126569,,not listed,Ketchum,ID,General Awareness,Colorado,
5484,Frisco celebrates fall with its beetle festival,09/05/2009, , ,,http://durangoherald.com/sections/News/2009/09/05/Frisco_celebrates_fall_with_its_beetle_festival/,,updated 20200324,Durango,CO,Plants & Wildlife,Colorado,
5920,Pintails comeback: Duck populations up 13 percent from 2008,08/16/2009, , ,,http://www.gjsentinel.com/hp/content/sports/stories/2009/08/15/081609_OUT_Sunday_column_WWW.html,,not listed,Grand Junction,CO,Plants & Wildlife,Colorado,
6168,Climate blamed for aspen deaths,10/17/2009, , ,,"http://www.latimes.com/news/nationworld/nation/la-na-aspen-death18-2009oct18,0,3472413.story",,good,Los Angeles,CA,Plants & Wildlife,Colorado,
6169,Climate change cited in die-off of aspens,10/18/2009, , ,,http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/2009/10/17/MN2P1A76QI.DTL,,updated 20200615,San Francisco,CA,Plants & Wildlife,Colorado,
6972,Mother Nature made many of Colorado's biggest headlines from 2000 through 2009,12/27/2009, , ,,http://www.denverpost.com/ci_14074542,,updated 20200324,Denver,CO,General Awareness,Colorado,
6981,State Suffering Through Snow Shortage,01/08/2010, , ,,http://www.thedenverchannel.com/news/22189117/detail.html,,,Denver,CO,Water Supply & Quality,Colorado,
7033,Colorado River Basin expert: Low snowpack may pinch water supplies,01/20/2010, , ,,http://www.skyhidailynews.com/article/20100119/NEWS/100119867/1079&ParentProfile=1067,,,Granby,CO,Water Supply & Quality,Colorado,
7124,State Suffering Through Snow Shortage,01/27/2010, , ,,http://www.thedenverchannel.com/news/22189117/detail.html,,,Denver,CO,"General Awareness, Water Supply & Quality",Colorado,
7148,Recent storm improves snowpack,01/31/2010, , ,,http://www.coloradoan.com/article/20100131/NEWS01/1310332/Recent-storm-improves-snowpack,,see Coloradoan,Fort Collins,CO,"General Awareness, Water Supply & Quality",Colorado,
7416,Report suggests logging wont cut down on wildfires,03/03/2010, , ,"Drought and dry fuels on forest floors are probably responsible for increasing the fire frequency in the Northwest more so than higher numbers of bark beetles, according to a study for the National Center for Conservation Science and Policy.",http://bozemandailychronicle.com/news/article_f417d9dc-265e-11df-a179-001cc4c002e0.html,,good,Bozeman,MT,Fire,Colorado,
7417,"Report: climate, not beetles, main cause of forest fires",03/03/2010, , ,,http://www.gjsentinel.com/news/articles/report_climate_not_beetles_mai,,not listed,Grand Junction,CO,Fire,Colorado,
7418,Scientists question logging as response to beetles,03/02/2010, , ,,http://www.gjsentinel.com/breaking/articles/scientists-question-logging-as-response-to-beetles,,not listed,Grand Junction,CO,Fire,Colorado,
7815,"Colorado looking at an ""average"" fire season",05/05/2010, , ,,http://www.denverpost.com/ci_15024486,,updated 20200324,Denver,CO,Fire,Colorado,
7998,Your Turn...,06/03/2010, , ,,http://www.elynews.com/articles/2010/06/02/opinion/oped04.txt,,,Ely,NV,"General Awareness, Water Supply & Quality","Mohave County, AZ, Colorado, Clark County, NV",
10610,"Rain will lift Lake Mead water levels, but only slightly - Las Vegas Sun (NV)",12/22/2010, , ,,http://www.lasvegassun.com/news/2010/dec/22/rain-will-lift-lake-mead-water-levels-only-slightl/,,good,Las Vegas,NV,General Awareness,"Mohave County, AZ, Colorado, Clark County, NV",
11442,Report: Rocky Mountain snowfall likely to boost Lake Mead water level - Las Vegas Sun (NV),03/10/2011, , ,,http://www.lasvegassun.com/news/2011/mar/10/rocky-mountain-snowfall-likely-boost-water-level-l/,,good,Las Vegas,NV,Water Supply & Quality,"Mohave County, AZ, Colorado, Clark County, NV",
11468,"Foothills, eastern Colo. facing long fire season as severe drought develops - KWGN 2thedeuce.com (CO)",03/13/2011, , ,,"http://www.kwgn.com/news/kdvr-foothill-fire-season-txt,0,6902223.story",,,Denver,CO,"Fire, General Awareness",Colorado,
11487,"Warm, dry weather boosting E. Colorado fire danger - Denver Post (CO)",03/18/2011, , ,,http://www.denverpost.com/ci_17643188,,updated 20200324,Denver,CO,Fire,Colorado,
11488,"Warm, dry weather boosting E. Colorado fire danger - Portland Oregonian & Oregon Live.com (OR)",03/18/2011, , ,,http://www.oregonlive.com/newsflash/index.ssf/story/warm-dry-weather-boosting-e-colorado-fire/ac261e9ae3204376b2df82fad5b51f6a,,updated 20200519,Portland,OR,Fire,Colorado,
11521,CAP: Runoff will postpone rationing 5 years - Arizona Republic (Phoenix) & AZCentral.com (AZ),03/22/2011, , ,,http://s.azcentral.com/home/Blog/ShaunMcKinnon/123020,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,Water Supply & Quality,"Maricopa County, AZ, Pima County, AZ, Pinal County, AZ, Colorado",
12152,"Despite fresh snow, fire danger still high - Fort Collins Coloradoan (CO)",04/15/2011, , ,,http://www.coloradoan.com/article/20110415/LOVELAND01/304150004/Despite-fresh-snow-fire-danger-still-high?odyssey=tab%7Ctopnews%7Ctext%7CLoveland%20Connection,,see Coloradoan,Fort Collins,CO,"Fire, General Awareness","Colorado, Larimer County, CO",
14610,Drought losses pile up - Pueblo Chieftain (CO),08/24/2011, , ,,http://www.chieftain.com/news/local/drought-losses-pile-up/article_992f47c8-ce0d-11e0-bbc6-001cc4c002e0.html,,good,Pueblo,CO,Agriculture,Colorado,
16056,Extended droughts may be recurring - Durango Herald (CO),11/10/2011, , ,,http://durangoherald.com/article/20111110/NEWS02/711109937/-1/News01/Extended-droughts-may-be-recurring,,updated 20200324,Durango,CO,General Awareness,Colorado,
16057,Study: 'Megadroughts' may be recurring in Southeast - Denver Post (CO),11/09/2011, , ,,http://www.denverpost.com/ci_19296987,,updated 20200324,Denver,CO,General Awareness,Colorado,
16058,Study: 'Megadroughts' may be recurring in region - Farmington Daily Times (NM),11/09/2011, , ,,http://www.daily-times.com/farmington-news/ci_19296986,,not listed,Farmington,NM,General Awareness,Colorado,
16059,Study: Megadroughts may be recurring in region - Las Cruces Sun-News (NM),11/09/2011, , ,,http://www.lcsun-news.com/dona_ana_news/ci_19297580,,updated 20200421,Las Cruces,NM,General Awareness,Colorado,
